OrderID,CustomerName,Gender,Category,SubCategory,City,OrderDate,Day,Region,Sales,Profit
OD5238,Rumaiza,Female,Fruits & Veggies,Organic Vegetables,Karur,20.12.2015,Sunday,Central,1710,393
OD5239,Amrish,Male,Oil & Masala,Spices,Ooty,11.05.2017,Thursday,Central,965,367
OD5240,Aditi,Female,Oil & Masala,Masalas,Cumbum,14.10.2015,Wednesday,Central,2227,935
OD5241,Shree,Female,Snacks,Cookies,Dindigul,23.11.2018,Friday,Central,711,228
OD5242,Veronica,Female,Fruits & Veggies,Organic Fruits,Coimbatore,12.01.2018,Friday,Central,856,171
OD5243,Anu,Female,Food Grains,Rice,Viluppuram,19.11.2017,Sunday,Central,2006,582
OD5244,Suresh,Male,Bakery,Biscuits,Nagercoil,25.11.2018,Sunday,Central,1099,297
OD5245,Veronica,Female,Food Grains,Organic Staples,Theni,14.11.2018,Wednesday,Central,2444,147
OD5246,Harish,Male,Beverages,Soft Drinks,Madurai,21.10.2017,Saturday,Central,762,91
OD5247,Yusuf,Male,Beverages,Health Drinks,Ramanadhapuram,4.07.2016,Monday,Central,2307,923
OD5248,Haseena,Female,Eggs & Meat & Fish,Chicken,Ramanadhapuram,24.11.2017,Friday,Central,1894,758
OD5249,Sundar,Male,Snacks,Noodles,Kanyakumari,5.12.2016,Monday,Central,1448,290
OD5250,Jonas,Male,Bakery,Cakes,Pudukottai,9.02.2015,Monday,Central,949,275
OD5251,Peer,Male,Snacks,Cookies,Krishnagiri,4.02.2016,Thursday,Central,1346,296
OD5252,Ridhesh,Male,Beverages,Health Drinks,Viluppuram,11.10.2017,Wednesday,Central,588,47
OD5253,Sheeba,Female,Snacks,Cookies,Dharmapuri,3.03.2017,Friday,Central,1134,454
OD5254,Sundar,Male,Food Grains,Organic Staples,Dharmapuri,18.03.2018,Sunday,Central,1642,525
OD5255,Vidya,Female,Food Grains,Atta & Flour,Viluppuram,4.08.2017,Friday,Central,1170,410
OD5256,Sheeba,Female,Fruits & Veggies,Fresh Fruits,Coimbatore,26.07.2015,Sunday,Central,1795,790
OD5257,Amy,Female,Eggs & Meat & Fish,Mutton,Coimbatore,23.05.2017,Tuesday,Central,1401,224
OD5258,Alan,Male,Bakery,Cakes,Madurai,26.09.2015,Saturday,Central,960,58
OD5259,Adavan,Male,Oil & Masala,Spices,Tenkasi,9.02.2017,Thursday,Central,1644,132
OD5260,Yusuf,Male,Beverages,Health Drinks,Salem,20.06.2015,Saturday,Central,797,191
OD5261,Amy,Female,Oil & Masala,Masalas,Bodi,11.07.2016,Monday,Central,1623,195
OD5262,Esther,Female,Bakery,Biscuits,Virudhunagar,3.03.2017,Friday,Central,796,223
OD5263,Vince,Male,Eggs & Meat & Fish,Chicken,Vellore,28.11.2015,Saturday,Central,925,65
OD5264,Ravi,Male,Eggs & Meat & Fish,Mutton,Bodi,17.04.2016,Sunday,East,2083,104
OD5265,Vince,Male,Eggs & Meat & Fish,Chicken,Nagercoil,8.08.2016,Monday,East,695,83
OD5266,Sabeela,Female,Beverages,Soft Drinks,Trichy,12.03.2018,Monday,East,1136,136
OD5267,James,Male,Fruits & Veggies,Fresh Fruits,Pudukottai,11.01.2016,Monday,East,1878,319
OD5268,Jackson,Male,Fruits & Veggies,Organic Fruits,Bodi,28.05.2016,Saturday,East,1305,248
OD5269,Alan,Male,Snacks,Cookies,Dharmapuri,14.02.2016,Sunday,East,942,160
OD5270,Harish,Male,Bakery,Breads & Buns,Perambalur,20.03.2018,Tuesday,East,566,209
OD5271,Willams,Male,Bakery,Cakes,Salem,20.09.2015,Sunday,East,2271,204
OD5272,Sudeep,Male,Snacks,Chocolates,Madurai,18.08.2018,Saturday,East,2344,469
OD5273,Sudeep,Male,Fruits & Veggies,Organic Vegetables,Ooty,9.01.2017,Monday,East,1098,417
OD5274,Yusuf,Male,Beverages,Health Drinks,Perambalur,25.12.2016,Sunday,East,1654,480
OD5275,Veronica,Female,Beverages,Health Drinks,Trichy,17.09.2016,Saturday,East,551,198
OD5276,Peer,Male,Snacks,Cookies,Ramanadhapuram,26.09.2016,Monday,East,809,113
OD5277,Krithika,Female,Oil & Masala,Masalas,Tirunelveli,20.09.2018,Thursday,East,653,183
OD5278,Vidya,Female,Oil & Masala,Spices,Karur,20.09.2018,Thursday,East,1317,132
OD5279,Malik,Male,Oil & Masala,Masalas,Nagercoil,8.06.2015,Monday,East,1356,353
OD5280,Ridhesh,Male,Beverages,Soft Drinks,Dindigul,7.09.2018,Friday,East,1985,873
OD5281,Alan,Male,Snacks,Cookies,Ramanadhapuram,29.04.2015,Wednesday,East,1531,643
OD5282,Mathew,Male,Beverages,Health Drinks,Ramanadhapuram,13.11.2016,Sunday,East,1691,101
OD5283,Sabeela,Female,Beverages,Soft Drinks,Chennai,2.04.2017,Sunday,East,2274,205
OD5284,Vince,Male,Eggs & Meat & Fish,Eggs,Madurai,22.05.2017,Monday,East,1563,594
OD5285,Adavan,Male,Snacks,Cookies,Virudhunagar,7.02.2015,Saturday,East,1647,511
OD5286,Verma,Male,Eggs & Meat & Fish,Fish,Tenkasi,13.03.2018,Tuesday,East,2376,737
OD5287,Sheeba,Female,Beverages,Health Drinks,Pudukottai,12.11.2018,Monday,East,2201,660
OD5288,Akash,Male,Food Grains,Rice,Vellore,14.11.2017,Tuesday,East,806,250
OD5289,Esther,Female,Eggs & Meat & Fish,Fish,Karur,19.04.2017,Wednesday,East,1204,120
OD5290,Esther,Female,Beverages,Health Drinks,Madurai,20.09.2018,Thursday,East,1539,339
OD5291,Roshan,Male,Oil & Masala,Edible Oil & Ghee,Nagercoil,25.12.2018,Tuesday,East,1483,267
OD5292,Alan,Male,Eggs & Meat & Fish,Eggs,Tirunelveli,10.12.2018,Monday,East,639,217
OD5293,Peer,Male,Snacks,Chocolates,Namakkal,9.01.2015,Friday,East,770,193
OD5294,Malik,Male,Beverages,Soft Drinks,Viluppuram,11.11.2017,Saturday,East,2495,250
OD5295,Ridhesh,Male,Food Grains,Rice,Ooty,26.12.2017,Tuesday,East,1442,519
OD5296,Adavan,Male,Oil & Masala,Edible Oil & Ghee,Dharmapuri,16.02.2017,Thursday,East,1142,434
OD5297,Alan,Male,Oil & Masala,Masalas,Karur,20.09.2018,Thursday,East,1122,426
OD5298,Sheeba,Female,Bakery,Cakes,Virudhunagar,17.11.2018,Saturday,East,1054,474
OD5299,Anu,Female,Eggs & Meat & Fish,Fish,Dharmapuri,17.06.2015,Wednesday,East,2251,608
OD5300,Akash,Male,Oil & Masala,Spices,Dharmapuri,7.09.2016,Wednesday,East,1508,422
OD5301,James,Male,Snacks,Noodles,Vellore,13.11.2016,Sunday,East,2230,602
OD5302,Shah,Male,Bakery,Breads & Buns,Perambalur,14.11.2017,Tuesday,East,763,92
OD5303,Akash,Male,Eggs & Meat & Fish,Eggs,Chennai,12.01.2017,Thursday,East,2361,756
OD5304,Akash,Male,Food Grains,Dals & Pulses,Dindigul,21.12.2018,Friday,East,2232,804
OD5305,Akash,Male,Bakery,Breads & Buns,Tirunelveli,14.09.2017,Thursday,East,643,212
OD5306,Vidya,Female,Snacks,Noodles,Perambalur,9.07.2015,Thursday,East,1775,462
OD5307,Kumar,Male,Food Grains,Atta & Flour,Perambalur,26.06.2018,Tuesday,East,1713,411
OD5308,Yusuf,Male,Eggs & Meat & Fish,Eggs,Tirunelveli,14.05.2018,Monday,East,2455,589
OD5309,Haseena,Female,Fruits & Veggies,Organic Fruits,Karur,17.09.2016,Saturday,East,1620,162
OD5310,Vince,Male,Beverages,Health Drinks,Cumbum,20.09.2018,Thursday,East,2411,627
OD5311,Suresh,Male,Oil & Masala,Edible Oil & Ghee,Coimbatore,27.01.2018,Saturday,East,743,59
OD5312,Arvind,Male,Eggs & Meat & Fish,Mutton,Theni,9.04.2018,Monday,East,1286,450
OD5313,Surya,Male,Food Grains,Organic Staples,Chennai,11.07.2018,Wednesday,East,1011,384
OD5314,Veronica,Female,Food Grains,Rice,Vellore,17.09.2018,Monday,East,1122,415
OD5315,Esther,Female,Eggs & Meat & Fish,Mutton,Dindigul,14.12.2015,Monday,East,2283,342
OD5316,Surya,Male,Beverages,Health Drinks,Tenkasi,12.04.2016,Tuesday,East,667,213
OD5317,Ganesh,Male,Bakery,Breads & Buns,Chennai,11.03.2015,Wednesday,East,632,246
OD5318,Akash,Male,Oil & Masala,Masalas,Ooty,11.01.2016,Monday,East,1783,339
OD5319,Esther,Female,Bakery,Breads & Buns,Theni,19.11.2016,Saturday,East,2045,470
OD5320,Kumar,Male,Fruits & Veggies,Organic Fruits,Madurai,17.09.2016,Saturday,East,814,163
OD5321,Ravi,Male,Snacks,Noodles,Nagercoil,22.05.2017,Monday,East,933,112
OD5322,Amy,Female,Fruits & Veggies,Fresh Fruits,Trichy,5.07.2017,Wednesday,East,2147,902
OD5323,Arutra,Male,Eggs & Meat & Fish,Chicken,Pudukottai,11.05.2018,Friday,East,1332,493
OD5324,Verma,Male,Oil & Masala,Edible Oil & Ghee,Virudhunagar,5.07.2017,Wednesday,East,773,85
OD5325,Yadav,Male,Oil & Masala,Masalas,Cumbum,3.03.2017,Friday,East,521,109
OD5326,Mathew,Male,Beverages,Health Drinks,Theni,30.07.2018,Monday,East,734,117
OD5327,Muneer,Male,Fruits & Veggies,Organic Vegetables,Trichy,22.05.2017,Monday,East,1318,171
OD5328,Shree,Female,Snacks,Noodles,Theni,18.11.2018,Sunday,East,1432,601
OD5329,Shah,Male,Snacks,Chocolates,Virudhunagar,31.03.2018,Saturday,East,751,135
OD5330,Sudeep,Male,Bakery,Cakes,Krishnagiri,9.01.2017,Monday,East,1584,333
OD5331,Yadav,Male,Fruits & Veggies,Fresh Vegetables,Pudukottai,31.05.2017,Wednesday,East,564,73
OD5332,Ganesh,Male,Bakery,Breads & Buns,Dindigul,11.01.2016,Monday,East,522,68
OD5333,Ram,Male,Bakery,Biscuits,Coimbatore,26.09.2016,Monday,East,501,80
OD5334,Harish,Male,Snacks,Chocolates,Bodi,3.01.2017,Tuesday,East,548,126
OD5335,Komal,Female,Snacks,Noodles,Nagercoil,21.06.2015,Sunday,East,1775,799
OD5336,Suresh,Male,Bakery,Biscuits,Nagercoil,19.11.2015,Thursday,East,1641,148
OD5337,Jackson,Male,Bakery,Breads & Buns,Dindigul,11.10.2017,Wednesday,East,1731,727
OD5338,Ridhesh,Male,Bakery,Cakes,Tirunelveli,27.04.2016,Wednesday,East,2114,846
OD5339,Sheeba,Female,Snacks,Noodles,Viluppuram,27.07.2018,Friday,East,1176,188
OD5340,Ram,Male,Oil & Masala,Edible Oil & Ghee,Vellore,12.06.2016,Sunday,East,1023,389
OD5341,Amy,Female,Food Grains,Dals & Pulses,Bodi,14.12.2015,Monday,East,2041,143
OD5342,Ram,Male,Oil & Masala,Masalas,Coimbatore,12.10.2018,Friday,East,826,306
OD5343,Arutra,Male,Beverages,Health Drinks,Krishnagiri,3.10.2017,Tuesday,East,885,372
OD5344,James,Male,Food Grains,Dals & Pulses,Trichy,12.10.2016,Wednesday,East,633,158
OD5345,Rumaiza,Female,Fruits & Veggies,Fresh Fruits,Salem,4.11.2018,Sunday,East,2450,588
OD5346,Hussain,Male,Oil & Masala,Edible Oil & Ghee,Karur,6.12.2018,Thursday,East,919,147
OD5347,Muneer,Male,Bakery,Breads & Buns,Cumbum,30.12.2015,Wednesday,East,1609,724
OD5348,Komal,Female,Food Grains,Atta & Flour,Bodi,11.05.2015,Monday,East,558,123
OD5349,Suresh,Male,Oil & Masala,Edible Oil & Ghee,Perambalur,14.09.2016,Wednesday,East,1767,212
OD5350,Hafiz,Male,Beverages,Soft Drinks,Theni,9.12.2016,Friday,East,999,320
OD5351,Arutra,Male,Bakery,Biscuits,Vellore,14.02.2016,Sunday,East,1947,759
OD5352,Amy,Female,Fruits & Veggies,Organic Vegetables,Namakkal,25.11.2017,Saturday,East,1397,126
OD5353,Sabeela,Female,Bakery,Breads & Buns,Kanyakumari,25.10.2015,Sunday,East,1273,89
OD5354,Roshan,Male,Snacks,Cookies,Dindigul,18.05.2018,Friday,East,2042,817
OD5355,Sudeep,Male,Food Grains,Organic Staples,Ramanadhapuram,7.05.2016,Saturday,East,2476,644
OD5356,Ganesh,Male,Beverages,Soft Drinks,Virudhunagar,11.03.2018,Sunday,East,2162,238
OD5357,Sabeela,Female,Food Grains,Organic Staples,Vellore,5.03.2016,Saturday,East,2316,926
OD5358,Sharon,Female,Fruits & Veggies,Fresh Vegetables,Dindigul,23.06.2015,Tuesday,East,2050,718
OD5359,Jackson,Male,Bakery,Breads & Buns,Coimbatore,10.05.2016,Tuesday,East,1343,430
OD5360,James,Male,Food Grains,Organic Staples,Theni,9.10.2018,Tuesday,East,881,44
OD5361,Vinne,Male,Eggs & Meat & Fish,Eggs,Kanyakumari,9.04.2018,Monday,East,1642,558
OD5362,Amy,Female,Eggs & Meat & Fish,Mutton,Ramanadhapuram,21.06.2015,Sunday,East,998,369
OD5363,Muneer,Male,Oil & Masala,Edible Oil & Ghee,Kanyakumari,11.05.2015,Monday,East,1398,196
OD5364,Ram,Male,Eggs & Meat & Fish,Mutton,Cumbum,25.12.2018,Tuesday,East,1966,334
OD5365,Krithika,Female,Bakery,Cakes,Namakkal,30.10.2018,Tuesday,East,1406,323
OD5366,Anu,Female,Beverages,Health Drinks,Madurai,5.08.2016,Friday,East,2138,192
OD5367,Shah,Male,Food Grains,Rice,Kanyakumari,14.07.2015,Tuesday,East,592,124
OD5368,Amrish,Male,Beverages,Health Drinks,Tirunelveli,18.05.2015,Monday,East,1370,110
OD5369,Sundar,Male,Food Grains,Atta & Flour,Trichy,9.10.2018,Tuesday,East,1932,309
OD5370,Sabeela,Female,Beverages,Soft Drinks,Salem,9.08.2018,Thursday,East,1528,107
OD5371,Sabeela,Female,Beverages,Health Drinks,Virudhunagar,14.07.2015,Tuesday,East,849,212
OD5372,James,Male,Eggs & Meat & Fish,Eggs,Tenkasi,21.10.2018,Sunday,East,976,176
OD5373,Roshan,Male,Oil & Masala,Spices,Madurai,14.02.2016,Sunday,East,1776,799
OD5374,Vinne,Male,Oil & Masala,Masalas,Salem,22.06.2015,Monday,East,1465,425
OD5375,Arvind,Male,Fruits & Veggies,Fresh Fruits,Dindigul,23.05.2017,Tuesday,East,790,261
OD5376,Hussain,Male,Eggs & Meat & Fish,Chicken,Nagercoil,26.11.2017,Sunday,East,820,213
OD5377,Peer,Male,Food Grains,Atta & Flour,Coimbatore,3.10.2018,Wednesday,East,775,124
OD5378,Kumar,Male,Snacks,Cookies,Salem,4.05.2017,Thursday,East,2151,796
OD5379,Willams,Male,Snacks,Chocolates,Madurai,26.06.2018,Tuesday,East,1446,506
OD5380,Suresh,Male,Food Grains,Dals & Pulses,Chennai,23.05.2017,Tuesday,East,1245,411
OD5381,Sudeep,Male,Eggs & Meat & Fish,Mutton,Chennai,12.09.2015,Saturday,East,1045,460
OD5382,James,Male,Snacks,Chocolates,Salem,29.03.2017,Wednesday,East,1850,574
OD5383,Hussain,Male,Beverages,Health Drinks,Coimbatore,24.11.2015,Tuesday,East,745,127
OD5384,Jonas,Male,Beverages,Health Drinks,Tirunelveli,3.08.2017,Thursday,East,861,370
OD5385,Shah,Male,Oil & Masala,Masalas,Viluppuram,31.07.2018,Tuesday,East,1629,700
OD5386,Sharon,Female,Snacks,Cookies,Krishnagiri,30.11.2016,Wednesday,East,1124,292
OD5387,Krithika,Female,Bakery,Cakes,Ramanadhapuram,18.07.2018,Wednesday,East,1083,466
OD5388,Willams,Male,Fruits & Veggies,Organic Fruits,Tenkasi,11.07.2018,Wednesday,East,1010,141
OD5389,Veronica,Female,Beverages,Soft Drinks,Perambalur,21.11.2016,Monday,East,1556,700
OD5390,Ganesh,Male,Fruits & Veggies,Fresh Vegetables,Madurai,26.10.2018,Friday,East,689,248
OD5391,Amrish,Male,Fruits & Veggies,Fresh Vegetables,Dindigul,11.02.2015,Wednesday,East,1845,812
OD5392,James,Male,Eggs & Meat & Fish,Chicken,Chennai,18.11.2015,Wednesday,East,1188,95
OD5393,Akash,Male,Oil & Masala,Spices,Pudukottai,11.02.2015,Wednesday,East,1682,656
OD5394,Willams,Male,Oil & Masala,Spices,Karur,26.11.2018,Monday,East,1652,297
OD5395,Muneer,Male,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,21.10.2017,Saturday,East,2062,351
OD5396,Shah,Male,Snacks,Chocolates,Viluppuram,14.07.2018,Saturday,East,1133,125
OD5397,Krithika,Female,Snacks,Noodles,Theni,26.06.2018,Tuesday,East,1719,602
OD5398,Alan,Male,Eggs & Meat & Fish,Eggs,Chennai,21.06.2015,Sunday,East,1944,855
OD5399,Amrish,Male,Fruits & Veggies,Fresh Fruits,Bodi,25.11.2017,Saturday,East,538,32
OD5400,Ridhesh,Male,Beverages,Soft Drinks,Madurai,21.11.2017,Tuesday,East,1103,298
OD5401,Malik,Male,Snacks,Cookies,Ramanadhapuram,20.02.2016,Saturday,South,2374,783
OD5402,Sundar,Male,Oil & Masala,Spices,Ooty,22.05.2015,Friday,South,1798,180
OD5403,Harish,Male,Oil & Masala,Spices,Perambalur,26.06.2017,Monday,South,785,165
OD5404,Ram,Male,Beverages,Health Drinks,Kanyakumari,25.12.2017,Monday,South,1411,607
OD5405,Ridhesh,Male,Bakery,Biscuits,Krishnagiri,31.08.2018,Friday,South,1253,88
OD5406,Sharon,Female,Bakery,Cakes,Salem,26.05.2018,Saturday,South,1885,320
OD5407,Willams,Male,Eggs & Meat & Fish,Mutton,Coimbatore,22.05.2015,Friday,South,983,275
OD5408,Sabeela,Female,Beverages,Health Drinks,Namakkal,29.09.2017,Friday,South,1298,130
OD5409,Verma,Male,Bakery,Biscuits,Cumbum,20.12.2017,Wednesday,South,1448,217
OD5410,Alan,Male,Bakery,Breads & Buns,Karur,2.11.2015,Monday,South,1774,319
OD5411,Peer,Male,Oil & Masala,Masalas,Namakkal,24.12.2018,Monday,South,1013,425
OD5412,Amrish,Male,Eggs & Meat & Fish,Mutton,Madurai,9.08.2015,Sunday,South,1196,502
OD5413,Sudha,Female,Bakery,Biscuits,Kanyakumari,15.09.2016,Thursday,South,1854,352
OD5414,Anu,Female,Eggs & Meat & Fish,Chicken,Coimbatore,19.05.2018,Saturday,South,2412,1061
OD5415,Haseena,Female,Bakery,Biscuits,Virudhunagar,7.03.2018,Wednesday,South,1941,738
OD5416,Malik,Male,Bakery,Breads & Buns,Vellore,6.02.2015,Friday,South,2114,275
OD5417,Suresh,Male,Food Grains,Rice,Vellore,24.08.2016,Wednesday,South,1719,155
OD5418,Sudeep,Male,Snacks,Chocolates,Theni,27.07.2016,Wednesday,South,1631,473
OD5419,Mathew,Male,Eggs & Meat & Fish,Eggs,Vellore,31.05.2015,Sunday,South,2075,415
OD5420,Vince,Male,Fruits & Veggies,Organic Vegetables,Bodi,31.05.2015,Sunday,South,1597,703
OD5421,Ridhesh,Male,Beverages,Health Drinks,Ramanadhapuram,21.09.2016,Wednesday,South,829,124
OD5422,Rumaiza,Female,Bakery,Cakes,Karur,18.06.2016,Saturday,South,1546,680
OD5423,Ramesh,Male,Beverages,Soft Drinks,Madurai,19.05.2018,Saturday,South,1490,387
OD5424,Ramesh,Male,Snacks,Noodles,Krishnagiri,24.08.2016,Wednesday,South,1875,375
OD5425,Jackson,Male,Eggs & Meat & Fish,Chicken,Coimbatore,12.07.2018,Thursday,South,2454,1006
OD5426,Surya,Male,Snacks,Cookies,Cumbum,27.06.2015,Saturday,South,2295,666
OD5427,Jonas,Male,Eggs & Meat & Fish,Fish,Cumbum,17.09.2017,Sunday,South,1139,103
OD5428,Yusuf,Male,Eggs & Meat & Fish,Eggs,Salem,18.04.2017,Tuesday,South,1281,384
OD5429,Veronica,Female,Eggs & Meat & Fish,Mutton,Coimbatore,20.06.2018,Wednesday,South,955,344
OD5430,Muneer,Male,Beverages,Health Drinks,Nagercoil,21.07.2018,Saturday,South,1707,683
OD5431,Vinne,Male,Fruits & Veggies,Organic Vegetables,Viluppuram,12.12.2017,Tuesday,South,2014,423
OD5432,Yusuf,Male,Bakery,Biscuits,Cumbum,19.09.2017,Tuesday,South,677,54
OD5433,Sudha,Female,Fruits & Veggies,Fresh Fruits,Kanyakumari,9.04.2016,Saturday,South,671,87
OD5434,Aditi,Female,Bakery,Cakes,Virudhunagar,21.04.2016,Thursday,South,2153,883
OD5435,Yadav,Male,Fruits & Veggies,Fresh Fruits,Perambalur,21.09.2016,Wednesday,South,2064,289
OD5436,Aditi,Female,Snacks,Noodles,Krishnagiri,12.10.2016,Wednesday,South,625,169
OD5437,Rumaiza,Female,Beverages,Soft Drinks,Dindigul,6.11.2016,Sunday,South,765,161
OD5438,Anu,Female,Eggs & Meat & Fish,Mutton,Dharmapuri,24.08.2016,Wednesday,South,1490,238
OD5439,Hussain,Male,Beverages,Soft Drinks,Namakkal,20.01.2015,Tuesday,South,1393,432
OD5440,Jonas,Male,Eggs & Meat & Fish,Eggs,Nagercoil,6.01.2015,Tuesday,South,2318,325
OD5441,Adavan,Male,Fruits & Veggies,Fresh Fruits,Tirunelveli,4.02.2015,Wednesday,South,1826,694
OD5442,Suresh,Male,Food Grains,Atta & Flour,Vellore,26.01.2018,Friday,South,1328,252
OD5443,Ganesh,Male,Snacks,Cookies,Kanyakumari,13.11.2018,Tuesday,South,2142,600
OD5444,Roshan,Male,Food Grains,Rice,Trichy,9.11.2017,Thursday,South,1639,443
OD5445,Mathew,Male,Food Grains,Atta & Flour,Theni,23.08.2016,Tuesday,South,1867,579
OD5446,Malik,Male,Bakery,Breads & Buns,Ooty,27.09.2016,Tuesday,South,594,255
OD5447,Rumaiza,Female,Beverages,Soft Drinks,Tirunelveli,6.03.2018,Tuesday,South,711,64
OD5448,Vidya,Female,Beverages,Health Drinks,Kanyakumari,14.10.2017,Saturday,South,1279,473
OD5449,Arutra,Male,Food Grains,Atta & Flour,Perambalur,27.11.2017,Monday,South,2384,381
OD5450,Komal,Female,Fruits & Veggies,Organic Fruits,Salem,6.03.2018,Tuesday,South,1609,354
OD5451,Verma,Male,Beverages,Health Drinks,Perambalur,7.03.2018,Wednesday,South,2237,492
OD5452,Sudha,Female,Snacks,Cookies,Nagercoil,17.09.2015,Thursday,South,743,245
OD5453,Sheeba,Female,Snacks,Noodles,Krishnagiri,22.12.2018,Saturday,South,1096,438
OD5454,Yusuf,Male,Snacks,Noodles,Dindigul,13.08.2018,Monday,South,1827,384
OD5455,Ravi,Male,Food Grains,Organic Staples,Ooty,11.03.2018,Sunday,South,2005,762
OD5456,Ganesh,Male,Eggs & Meat & Fish,Mutton,Tirunelveli,28.04.2018,Saturday,South,1309,563
OD5457,Ravi,Male,Snacks,Cookies,Dindigul,6.12.2016,Tuesday,South,1289,206
OD5458,Ravi,Male,Beverages,Health Drinks,Viluppuram,12.08.2017,Saturday,South,1291,516
OD5459,Sudeep,Male,Beverages,Soft Drinks,Dharmapuri,12.03.2016,Saturday,South,2137,385
OD5460,Sudha,Female,Beverages,Health Drinks,Coimbatore,1.08.2017,Tuesday,South,754,68
OD5461,Amrish,Male,Eggs & Meat & Fish,Fish,Coimbatore,14.01.2018,Sunday,South,517,26
OD5462,Kumar,Male,Eggs & Meat & Fish,Fish,Tirunelveli,17.09.2016,Saturday,South,2129,639
OD5463,Jonas,Male,Oil & Masala,Edible Oil & Ghee,Theni,30.11.2018,Friday,South,1642,213
OD5464,Sabeela,Female,Snacks,Noodles,Chennai,9.02.2017,Thursday,South,2235,402
OD5465,Mathew,Male,Beverages,Health Drinks,Karur,12.08.2017,Saturday,South,1722,155
OD5466,Peer,Male,Food Grains,Atta & Flour,Viluppuram,12.08.2017,Saturday,South,1918,326
OD5467,Shree,Female,Snacks,Noodles,Cumbum,11.04.2018,Wednesday,South,619,260
OD5468,Willams,Male,Food Grains,Dals & Pulses,Namakkal,21.06.2016,Tuesday,South,1769,778
OD5469,Amy,Female,Snacks,Noodles,Bodi,23.10.2018,Tuesday,South,2453,883
OD5470,Alan,Male,Eggs & Meat & Fish,Eggs,Ramanadhapuram,30.11.2016,Wednesday,South,986,286
OD5471,Vinne,Male,Snacks,Chocolates,Coimbatore,25.04.2015,Saturday,South,1553,544
OD5472,Verma,Male,Beverages,Health Drinks,Cumbum,12.09.2017,Tuesday,South,1849,462
OD5473,Ridhesh,Male,Bakery,Biscuits,Salem,9.08.2017,Wednesday,South,2386,429
OD5474,Adavan,Male,Food Grains,Dals & Pulses,Viluppuram,9.05.2018,Wednesday,South,1764,547
OD5475,Ravi,Male,Food Grains,Organic Staples,Ramanadhapuram,16.04.2017,Sunday,South,1913,153
OD5476,Aditi,Female,Food Grains,Atta & Flour,Virudhunagar,12.01.2015,Monday,South,2306,392
OD5477,Anu,Female,Eggs & Meat & Fish,Eggs,Nagercoil,13.11.2016,Sunday,South,1939,814
OD5478,Harish,Male,Bakery,Cakes,Pudukottai,6.09.2016,Tuesday,South,2137,855
OD5479,Veronica,Female,Bakery,Biscuits,Pudukottai,17.11.2018,Saturday,South,521,219
OD5480,Willams,Male,Food Grains,Organic Staples,Kanyakumari,3.08.2017,Thursday,South,2044,736
OD5481,Komal,Female,Oil & Masala,Masalas,Krishnagiri,6.03.2018,Tuesday,South,1104,309
OD5482,Mathew,Male,Snacks,Chocolates,Chennai,2.02.2015,Monday,South,612,153
OD5483,Amrish,Male,Food Grains,Rice,Tenkasi,21.12.2016,Wednesday,South,1549,480
OD5484,Hussain,Male,Snacks,Cookies,Virudhunagar,15.08.2017,Tuesday,South,1257,75
OD5485,Sudha,Female,Oil & Masala,Masalas,Madurai,11.04.2018,Wednesday,South,1976,198
OD5486,Ganesh,Male,Eggs & Meat & Fish,Chicken,Madurai,9.09.2015,Wednesday,South,1379,193
OD5487,Hussain,Male,Eggs & Meat & Fish,Mutton,Krishnagiri,12.04.2018,Thursday,South,2208,795
OD5488,Hafiz,Male,Food Grains,Atta & Flour,Vellore,19.09.2015,Saturday,South,1130,407
OD5489,Hussain,Male,Food Grains,Organic Staples,Nagercoil,29.09.2017,Friday,West,2332,560
OD5490,Peer,Male,Eggs & Meat & Fish,Fish,Virudhunagar,22.01.1900,Sunday,West,795,302
OD5491,Kumar,Male,Fruits & Veggies,Fresh Fruits,Tenkasi,11.10.2015,Sunday,West,2337,140
OD5492,Roshan,Male,Fruits & Veggies,Organic Fruits,Tirunelveli,8.05.2015,Friday,West,2125,595
OD5493,Ramesh,Male,Oil & Masala,Spices,Madurai,9.01.2018,Tuesday,West,1045,84
OD5494,Aditi,Female,Fruits & Veggies,Organic Vegetables,Kanyakumari,8.12.2018,Saturday,West,2480,694
OD5495,Krithika,Female,Oil & Masala,Spices,Krishnagiri,18.12.2017,Monday,West,1952,625
OD5496,Amy,Female,Fruits & Veggies,Organic Fruits,Vellore,11.08.2016,Thursday,West,1431,472
OD5497,Vidya,Female,Fruits & Veggies,Organic Vegetables,Madurai,7.08.2018,Tuesday,West,1438,187
OD5498,Ram,Male,Bakery,Cakes,Cumbum,10.12.2016,Saturday,West,1791,681
OD5499,Harish,Male,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,9.02.2017,Thursday,West,1491,358
OD5500,Roshan,Male,Bakery,Biscuits,Tenkasi,19.12.2016,Monday,West,1624,617
OD5501,Sundar,Male,Eggs & Meat & Fish,Mutton,Madurai,13.05.2015,Wednesday,West,1705,119
OD5502,Vince,Male,Food Grains,Organic Staples,Karur,11.09.2017,Monday,West,1082,195
